index,track_name,labels
8767,Used to the Darkness,1
8768,Tak Sempurna,0
8769,Pinball Wizard,0
8770,Help Me,1
8771,Jukebox Lean,0
8772,Riding with the King,0
8773,Party at Home,1
8774,If I Get Drunk Tonight (Remix),1
8775,Gimme All Your Lovin',0
8776,(Your Love Keeps Lifting Me) Higher & Higher,0
8777,She Was Playing Too,0
8778,Shoulda' Known Better,0
8779,(You Make Me Feel Like) A Natural Woman,2
8780,Still Learning 'Bout Love,0
8781,Caught Up in Doing Wrong,0
8782,Theme For An Imaginary Western,2
8783,Centerfold,0
8784,Big Train,0
8785,No Pibe,0
8786,Bang Bang Tut,0
8787,Savannah Woman,1
8788,Nggak Perlu,0
8789,Beautiful Dreamer,2
8790,Suit Suit...He..He.. (Gadis Sexy),0
8791,Black Holes (Solid Ground),1
8792,Aku Gila,0
8793,Beautiful Dreamer,2
8794,Beautiful Dreamer,2
8795,Beautiful Dreamer,2
8796,What'Cha Gonna Do About It,0
8797,The Letter (Guilty),1
8798,He's So Fine - Remastered 2000,0
8799,Post Crucifixión,0
8800,Restless,0
8801,Stomp Me Out,0
8802,Skin and Bones,1
8803,Highway,0
8804,This Feeling,2
8805,Dreadlock Holiday,1
8806,Losing Hold,1
8807,St. James Infirmary Blues,1
8808,What Makes A Good Man?,0
8809,Sweet Home Alabama - Edit,0
8810,What A Diff'rence A Day Made,2
8811,Made For This,1
8812,My Baby's House,0
8813,Drinking Again,1
8814,The Prowl,0
8815,Mati Saja,1
8816,You're Gonna Know My Name,0
8817,Have You Ever Loved A Woman?,0
8818,Mess Around,1
8819,Stargazer,1
8820,Whatever You Want,0
8821,Rockin' All Over The World,0
8822,"Hang Me, Oh Hang Me",2
8823,Joker And The Thief,0
8824,Lets Straighten It Out,1
8825,When Your Give a Damn Just Don't Give a Damn Anymore,1
8826,Slide On,0
8827,Whiskey In The Jar,0
8828,Sugar Babe,2
8829,Kosong Sama Kosong,0
8830,Ophelia - Live,0
8831,Funk #49,0
8832,Bad Penny,1
8833,Piru olkapäällä,1
8834,Bimbim Jangan Menangis,2
8835,La Chinita y Yo,0
8836,Generasi Biru,1
8837,Step Out,0
8838,Tipsy,1
8839,Safari Song,0
8840,Bądź moim natchnieniem,0
8841,How Low Can You Go,0
8842,Rue Ontario,1
8843,Touch Your Spot,0
8844,Le fou de l'île,0
8845,Tepi Campuhan,0
8846,Let The Four Winds Blow - Remastered 2002,0
8847,Blue Moon - Remastered,0
8848,Hola les lolos,0
8849,I'm Going Down Slow,0
8850,Anyone Who Knows What Love Is (Will Understand),2
8851,Inside Friend (feat. John Mayer),0
8852,What Would It Take,0
8853,Dream On,0
8854,Rampage,1
8855,Light That Fire,1
8856,Marijuana Breath,0
8857,Free Bird,0
8858,You're The One,0
8859,With A Little Help From My Friends,2
8860,Cry to Me,0
8861,Woman,1
8862,The Good Mr. Square,0
8863,Sinister Kid,0
8864,Too Late,0
8865,Feel like Makin' Love - 2015 Remaster,0
8866,I've Got A Crush On You,2
8867,The Hardest Button to Button,1
8868,Just a Song Before I Go,2
8869,Mars Slankers,0
8870,You Ain't Seen Nothing Yet,1
8871,We Could Be Gold Diggers,1
8872,Born Under A Bad Sign - Mono Mix,0
8873,Party Like We Use to Do,0
8874,Pretty Lady,0
8875,Tell Me,2
8876,Pandangan Pertama (feat. Nirina Zubir),1
8877,Just Because,0
8878,You Had It All,0
8879,Swing On,0
8880,Lembah Baliem,0
8881,I'm Gonna Be a Man About It,0
8882,Have Love Will Travel,1
8883,Tylko ja i ty - 2003 Remaster,2
8884,Ships In The Sky,2
8885,Hmmm.. Sudah Kuduga,0
8886,HANTU,0
8887,Come On Girl,0
8888,For Better or Worse,0
8889,Call Me The Breeze,2
8890,Let The Four Winds Blow - Remastered 2002,0
8891,Sothern Soul Party Mood,1
8892,Ships In The Sky,2
8893,Ships In The Sky,2
8894,El Detalle,0
8895,Blue Christmas,0
8896,Just Can't Let Go,2
8897,I'm Ready,0
8898,Se Necesita,0
8899,Dang Ding Dong,0
8900,"I Know Where I've Been - from the Netflix Film ""Luckiest Girl Alive""",0
8901,Why I Sing The Blues,0
8902,Horns (StayLoose Remix),1
8903,"Cold, Cold Feeling",1
8904,Keeper,0
8905,Can You Hear Me,1
8906,Motorbike,1
8907,To Know You Is To Love You,0
8908,This Feeling,2
8909,Can't Stop Me Now,0
8910,Bad Man,1
8911,Change the World - 2015 Remaster,0
8912,I Fall Apart,1
8913,Europa (Earth's Cry Heaven's Smile),1
8914,I Was A Teenage Werewolf - Remastered,0
8915,"What'd I Say, Pt. 1 & 2",0
8916,Ain't No Love In The Heart Of The City - Single Version,2
8917,Bell Bottom Blues,0
8918,Tush - 2006 Remaster,1
8919,While My Guitar Gently Weeps,0
8920,They Can't Take That Away From Me,2
8921,I'm Tore Down,0
8922,Baby Don't Leave Me,0
8923,When She Stops Askin',0
8924,Throw Back Days,1
8925,It's Only A Paper Moon,2
8926,Don't Start Me To Talkin',0
8927,Southern Cross - 2005 Remaster,0
8928,Kamu Harus Pulang,0
8929,Who Are You,0
8930,Jeszcze W Zielone Gramy,1
8931,Some Kind Of Wonderful - Remastered 1999,0
8932,Crosstown Traffic,1
8933,Let My Love Open The Door,0
8934,Demon in My Head,0
8935,Sho Wasn't Me,1
8936,Going Down,0
8937,Party On Da Weekend,1
8938,Galvanizado,0
8939,The Weight - Remastered 2000,0
8940,Whisky,0
8941,Percuma,0
8942,La Bifurcada,1
8943,Sugar Shack (Line Dance Remix) (feat. Mz Jackson),0
8944,Weekend Love,0
8945,Czarna Inez,0
8946,Mengapa Sahabat Pacarku Lebih Cantik dari Pacarku ?!,1
8947,San Cayetano,1
8948,Is There Anybody Lonely,0
8949,Como una Mosca,0
8950,The Bluest Blues,1
8951,Dangerous,1
8952,The Thrill Is Gone,1
8953,Rumble,0
8954,Meth Lab Zoso Sticker,0
8955,I'm a Sucker for a Liar in a Red Dress,0
8956,I'm Coming For It,1
8957,Check It Out,1
8958,Lipstick Traces - 2007 Remaster,1
8959,One Day,1
8960,Here I Go Again - 2011 Remaster,1
8961,Oblivion,1
8962,My Baby Just Cares For Me - 2009 Remaster,2
8963,Devil’s Gonna Come,1
8964,Blueberry Hill,2
8965,Aqualung,1
8966,Castles Made of Sand,1
8967,Melancholy Man,2
8968,Casa,0
8969,Cocaine,2
8970,Can't Find My Way Home,2
8971,Still of the Night - 2018 Remaster,1
8972,Teach Your Children,2
8973,You Got to Roll It Slow (Remix),1
8974,Älä huoli tyttö,1
8975,Phone Booth,0
8976,Western Movies,0
8977,"Hallelujah, I Love Her So",1
8978,Pop That Middle,1
8979,Howling At The Moon,1
8980,Lonesome Zorro - Version Piano – Voix,2
8981,The Repair Man,0
8982,Santa Lucía,0
8983,Walking By Myself,0
8984,The Same Thing (Running Out Of Lies Medley),0
8985,We Gotta Get Out Of This Place,0
8986,We Gotta Get Out Of This Place,0
8987,We Gotta Get Out Of This Place,0
8988,Don't Let Me Be Misunderstood,1
8989,Don't Let Me Be Misunderstood,1
8990,Don't Say Nothin' Bad (About My Baby),0
8991,Little Bitty Pretty One,1
8992,Don't Let Me Be Misunderstood,1
8993,Don't Let Me Be Misunderstood,1
8994,Don't Let Me Be Misunderstood,1
8995,Don't Let Me Be Misunderstood,1
8996,Les yeux de ma mère,2
8997,Don't Let Me Be Misunderstood,1
8998,Don't Let Me Be Misunderstood,1
8999,Sempre Brilhará - Ao Vivo,0
9000,Move Your Body,1
9001,"Amores, Vícios e Obsessões",1
9002,Pirate,1
9003,Helipa,1
9004,Uma Linda Mulher,1
9005,Expectativas,1
9006,Castelos & Ruínas,0
9007,Zoio De Lula - Ao Vivo,1
9008,Rico E Bem Novin,0
9009,Não Vai Voltar,1
9010,Sua Presença - Ao Vivo,0
9011,Bring Me To Life,1
9012,Look To The Sky,2
9013,Mágico de Oz,1
9014,Vem Me Buscar - Ao Vivo,1
9015,Venho a Ti,0
9016,Eu Amo a Tua Glória - Ao Vivo,0
9017,Até te Encontrar - Ao Vivo,0
9018,O Que Meu Deus Vai Fazer,2
9019,Fácil - Acústico,0
9020,Porta Do Teu Prédio,0
9021,Seu Amor / Diante da Cruz,2
9022,Foi Deus,0
9023,Redentor,0
9024,O Que Sua Glória Fez Comigo,1
9025,Outro Lugar,0
9026,Deus do Impossível (Ao Vivo em Mojave Desert),0
9027,Neptune's Hep Tune,2
9028,Triste,2
9029,Chão de Giz,2
9030,Em Teu Altar,2
9031,Labareda - Ao Vivo,0
9032,Favela,2
9033,Você Não Imagina,0
9034,The Girl From Ipanema,2
9035,Nas Asas do Senhor (feat. Celina Borges),2
9036,Bolinha de papel,2
9037,Águas Purificadoras/Oceanos - Ao Vivo,0
9038,Sacramento da Comunhão (Ao Vivo),2
9039,Acalma Minha Tempestade,0
9040,Árvore Cortada,0
9041,Eu Não Sou Mais Órfão - Acústico,2
9042,Não Adoro por Sinais,0
9043,Consagração / Louvor ao Rei,0
9044,Me diga,0
9045,Tudo Posso,2
9046,Todos Os Meus Dias - Ao Vivo,0
9047,A feira,0
9048,Cegos do castelo,0
9049,Deus do Impossível,0
9050,de volta ao início,0
9051,Só Uma Noite,1
9052,"Lamentável, Pt. III",1
9053,Só Por Uma Noite - Ao Vivo,0
9054,CRUPIÊ,1
9055,"Crônicas de Um Babaca, Vol. 1",1
9056,O Próximo Nascer do Sol,1
9057,Sigo na Sombra,1
9058,Mil Faces de um Homem Leal (Marighella),0
9059,Hoje Livre Sou,0
9060,Comunista Elegante,1
9061,Fumaça (Ao Vivo),1
9062,Luz da Lua,1
9063,Seu Amor Me Persegue (Studio),0
9064,"Aguente, Guerreiro",0
9065,Seja Forte,0
9066,Se eu lembro faz doer,1
9067,Senhor fazei de mim (Um instrumento de tua paz),1
9068,Sobre o Tempo,0
9069,Acenda o farol,1
9070,Vou Deixar na Cruz,0
9071,Como És Lindo - Ao Vivo,2
9072,Desde Quando Você Se Foi,0
9073,Pescador de ilusões - Ao vivo acústico,0
9074,Tu És Fiel,2
9075,Amor pra recomeçar,0
9076,Pai Nosso - Ao Vivo,0
9077,Em Teus Braços - Acústico,0
9078,Com Muito Louvor,0
9079,Eu Vou Construir,0
9080,Eu Não Perdi o Controle (Ao Vivo),0
9081,Aclame ao Senhor - Ao Vivo,2
9082,Nas Asas do Senhor,0
9083,Jeová Jireh,0
9084,Oh Meu Deus,0
9085,Teus Sonhos - Ao Vivo,0
9086,Acaso Não Sabeis - Ao Vivo,0
9087,Dias de Guerra,0
9088,Descansarei,0
9089,Pode Dormir Tranquilo,0
9090,Hoje Livre Sou - Ao Vivo,0
9091,O Teatro Dos Vampiros - Ao Vivo Em São Paulo / 1999,0
9092,Eu Te Levantarei,0
9093,Adorador por Excelência,2
9094,Vê se decide,1
9095,Tudo é do Pai - ao vivo,2
9096,Que Se Abram os Céus - Ao Vivo,0
9097,Um certo alguém,0
9098,Tudo azul,0
9099,Saudade de casa - Ao Vivo,2
9100,Codeine,1
9101,Infinity - Dubdogz & Bhaskar Edit,1
9102,Bola Outro,1
9103,Favela Sinistra,0
9104,Bola de Haxixe,0
9105,O Preço - Ao Vivo,1
9106,5AM,1
9107,O Escudo + Sou Um Milagre - Ao Vivo,0
9108,Estações,1
9109,Mais leve que o ar,1
9110,Pensamentos,1
9111,Hey Hey (Heard You Say),0
9112,Deus Está Cuidando de Você,0
9113,Vícios E Virtudes - Ao Vivo,0
9114,"Espírito, Enche a Minha Vida",2
9115,Tendo A Lua - Ao Vivo,0
9116,Só Existe Um Lugar - Ao Vivo,0
9117,Amar-Te Mais,0
9118,Sou Teu Deus,0
9119,Amor Maior - Acústico,1
9120,Um Cara de Sorte,1
9121,Deus Forte,0
9122,Para Ti Eu Vou - Ao Vivo,0
9123,Carro Bicho 2,0
9124,Soldado Ferido,0
9125,Rodo cotidiano - Ao vivo,0
9126,Podes Reinar,2
9127,Outro Alguém,0
9128,Deixa Eu Te Usar - Ao Vivo,0
9129,Outro Na Fornalha (Another In The Fire) - Ao Vivo,0
9130,Vai Passar,0
9131,Pula,0
9132,Teu Toque - Ao Vivo,1
9133,Fica Tudo Bem - Ao Vivo,0
9134,Carteira de Habilitação,1
9135,Ninguém Te Ama Como Eu,2
9136,Diante do Rei,2
9137,Blusinha Branca,0
9138,Diante do Rei,2
9139,Nada Além do Sangue - Acústico,0
9140,Adorarei - Ao Vivo,1
9141,Teus Olhos Revelam - Ao Vivo,0
9142,Fiel a Mim,0
9143,Eu Não Gosto de Ninguém,0
9144,Ninguém Te Ama Como Eu / Basta Querer / Não Dá Mais pra Voltar - Ao Vivo,0
9145,Primeiro Amor,0
9146,Tu És o Centro (Ao Vivo),0
9147,O Céu Se Abre - Ao Vivo,0
9148,Tudo Por Nada,1
9149,Aprender Com a Vida,2
9150,Desabafo / Deixa Eu Dizer,1
9151,Sicko Drop,0
9152,O Que Separa os Homens dos Meninos,0
9153,Paranoia,1
9154,Deixe-Me Ir / Tem Café - Ao Vivo,1
9155,Nômade VII,1
9156,Fake Love Song,0
9157,Em busca do porrão - Versão 2,1
9158,Não Vá Dizer Que Não,1
9159,Kyoto,1
9160,Amor Pra Recomeçar,0
9161,FINGE QUE ME ODEIA,1
9162,O Mundo Deu Voltas,0
9163,Caleidoscópio - Ao Vivo,0
9164,Sexta-Feira,0
9165,R.U.A 12 Batalha de Vida,1
9166,Vem - Ao Vivo,1
9167,Tão Simples,1
9168,Na horda - Ao vivo,1
9169,Quando Te Vejo,2
9170,60K - Remix,0
9171,Tudo Que Ela Gosta De Escutar,1
9172,Aluga-Se,0
9173,Um Milhão de Anos,1
9174,Morena,1
9175,Vinde A Mim,0
9176,Amanhã ou Depois,0
9177,Vai Ter Vida Aí,2
9178,Apelido Carinhoso / Cigana - Ao Vivo,0
9179,Pela Última Vez,0
9180,Foi a Mão de Deus,0
9181,Qual Mentira Vou Acreditar,0
9182,Cowboy Fora Da Lei,0
9183,Conto De Fraldas,0
9184,Minha Alma Anseia por Ti,2
9185,Chão de Giz,2
9186,Seu Amor Me Persegue (Ao Vivo),0
9187,Na Zona Sul,0
9188,Promete,0
9189,Preto Zica,1
9190,Humano Amor de Deus,2
9191,Por Onde Andei - Ao Vivo,0
9192,No Silêncio,0
9193,Meu Amor Se Mudou pra Lua - Ao Vivo,0
9194,Sou um Milagre,0
9195,Toda Forma De Poder,0
9196,Jeová Jireh,0
9197,Família - Ao Vivo,2
9198,Te Desejo Vida,2
9199,Rendido Estou (Arms Open Wide),0
9200,Goles Perdidos,0
9201,Poetas no Topo 1,0
9202,Titãs,1
9203,Digimon,1
9204,A Boa,1
9205,enquanto recomeça,1
9206,Privê,0
9207,Safezone,0
9208,Faz um milagre em mim,2
9209,Qual É o Rosto de Deus?,1
9210,Sou Um Milagre - Live,0
9211,Tudo é Possível - Ao Vivo,1
9212,Luz Dos Olhos - Ao Vivo Em São Paulo / 2007,0
9213,Relíquia,0
9214,Mister Niterói,1
9215,O Destino Não Quis - Ao Vivo Em São Paulo,0
9216,Rodo cotidiano (Participação especial Maria Rita) - Ao vivo acústico,1
9217,Te Louvo em Verdade (Acústico) - Ao Vivo,0
9218,O Amanhã,1
9219,Parabellum,1
9220,Nesses Olhos - Ao Vivo,0
9221,Garotos Ii (O Outro Lado) - Ao Vivo,2
9222,Geração Coca-Cola,1
9223,Pretos Ganhando Dinheiro Incomoda Demais,1
9224,Dia de Sol,0
9225,Passos Escuros,0
9226,No Brooklin,0
9227,Favela Vive,1
9228,Este é o Som da Tua Noiva | Eu Só Quero Te Amar,0
9229,Tempo de Cantar,0
9230,Onda do Arraial - Ao Vivo,0
9231,Quando você olhar pra mim - Acústico,0
9232,Cuida - Ao Vivo,0
9233,À Sua Maneira (De Música Ligera) (feat. Seu Jorge) - Ao Vivo,0
9234,Respostas,0
9235,Aos Pés Da Cruz - Ao Vivo,2
9236,Porque Ele Vive,0
9237,Pra Você Guardei o Amor - Ao Vivo,2
9238,Eu Compro,0
9239,Eu Não Matei Joana d'Arc,0
9240,Ouvir o Teu Falar,0
9241,Em Teu Altar - Ao Vivo,0
9242,Para Ti Eu Vou (Ao Vivo),0
9243,Descendência,0
9244,Só Quem Tem Raiz,0
9245,Teletema,2
9246,"Na rua, na chuva, na fazenda (Casinha de sapé)",0
9247,Alice (Não me escreva aquela carta de amor),1
9248,A mais pedida,0
9249,Lágrimas e chuva,1
9250,Um Drink no Inferno,1
9251,Castelo de Madeira,1
9252,No Mundo da Lua / Abraço,1
9253,Refém,1
9254,João,0
9255,Vivos,0
9256,Bom dia Vietnã 2,0
9257,Fome,0
9258,Desperta - Ao Vivo,1
9259,Eu Também (100 Bilhões X),0
9260,Canta,0
9261,Vento Impetuoso - Ao Vivo,0
9262,Assim Caminha a Humanidade,0
9263,Quem Sou Eu?,0
9264,Toca em Mim de Novo - Ao Vivo,0
9265,Tô De Pé - Acústico,1
9266,Cresça,0
9267,Como És Lindo,2
9268,O Resgate,1
9269,Abraça-Me - Ao Vivo em BH,0
9270,Te Desejamos - Ao Vivo,0
9271,Day By Day,2
9272,Ex-Quadrilha da Fumaça,0
9273,Janaína,0
9274,Ele Vem - Ao Vivo,0
9275,Autor da Vida,0
9276,Vida Eu Gosto De Você,0
9277,Ao Partir o Pão,2
9278,Descanso,0
9279,Banco De Areia,0
9280,Grande é o Senhor - Acústico Ao Vivo,2
9281,Eu Vou Vencer,0
9282,Refrão de Bolero (Ao Vivo),1
9283,Abraça-me / Lindo És / Só Quero Ver Você,0
9284,Cadeias Quebrar (Break Every Chain),0
9285,Colo de Mãe (Ao Vivo),0
9286,Casa de Bênção,0
9287,Pelos Prados e Campinas Salmo 22,2
9288,A Carta,0
9289,A Dança,1
9290,Incomparável Amor,0
9291,Anjos De Deus - Ao Vivo,0
9292,Verdades Do Tempo,2
9293,Soldados,1
9294,Família,0
9295,Não vou me adaptar,0
9296,Reggae do Manero - Ao Vivo | Acústico,1
9297,Tudo O Que Me Prometeu,0
9298,O Relógio de Deus,0
9299,Domingo,0
9300,Beggin' - Remix,1
9301,Acabou - Ao Vivo,0
9302,Malvadão 2,0
9303,Tudo Pro Alto - Ao Vivo,1
9304,Luz em Todo Morro - Acústico,1
9305,Seu Rei,1
9306,STU,1
9307,Mais Amor,0
9308,Já Posso Suportar,0
9309,Fé,1
9310,Vinheta: Beat Box II / Como Tudo Deve Ser - Ao Vivo,1
9311,Pontes Indestrutíveis,0
9312,Aquela Paz,0
9313,O Mundo Dá Voltas,1
9314,Sem a Planta,0
9315,Lion Man,1
9316,Na Segunda Vinda,1
9317,Ele É Deus,0
9318,O Processo,0
9319,Proibida Pra Mim (Grazon) - Ao Vivo,0
9320,Furioso Amor,0
9321,Transformação,1
9322,Santifica,1
9323,Negro Drama - Ao Vivo,1
9324,Por Onde Você Anda?,0
9325,Cores Do Universo,1
9326,Bem Perto - Ao Vivo,0
9327,Pao Da Vida,2
9328,Mais Que Uma Voz,2
9329,Abraço de Pai,2
9330,Perdidos No Espaço,1
9331,Vai Valer a Pena - Ao Vivo,0
9332,Quanto Vale o Show,1
9333,Calmaria,0
9334,Inferno são os outros,1
9335,Sereia,0
9336,Jó,2
9337,O Meu Mundo Ficaria Completo (Com Você),0
9338,Palavras,0
9339,Fidelidade,1
9340,Eu Te Levantarei (Ao Vivo),0
9341,O Seu Amor por Mim - Ao Vivo,2
9342,Corcovado,2
9343,Eu Me Rendo,0
9344,Me dá o Poder de Filho,2
9345,Como Nossos Pais,0
9346,Me Perdoe,0
9347,Estamos de Pé - Ao Vivo,0
9348,Beguine dodói,2
9349,Simplesmente Sobrenatural,0
9350,Céu Azul,1
9351,Saudades Mil,0
9352,Pangeia,0
9353,Tempo de Vencer,2
9354,Ouro Rosé,0
9355,Pogba - Remix,1
9356,Virgem,0
9357,Faz Render,1
9358,Avareza (Santa Maria) - Acústico,1
9359,Sucrilhos,0
9360,Tudo Que Ela Gosta De Escutar - Ao Vivo,1
9361,Canção do Apocalipse - Ao Vivo,0
9362,Exército da Paz (Peace Army),1
9363,Santificação,1
9364,A Ti Meu Deus,0
9365,Preciso Confiar,0
9366,Laços,0
9367,Deixa Ela,1
9368,Melhor Amigo,0
9369,Hoje - Ao Vivo,0
9370,Onde Está Sua Fé?,0
9371,1980 - Acústico,0
9372,Arise,1
9373,Tu Te Abeiraste da Praia - A Barca,2
9374,Senhor da Terra,0
9375,Meus Próprios Meios,1
9376,Me Derramar,0
9377,Aviva-Nos - Ao Vivo,0
9378,Fé Menina,0
9379,Os Planos de Deus (Ao Vivo),0
9380,"Senhor,Que Vieste Salvar...",0
9381,Tendo A Lua - Ao Vivo,0
9382,Me Deixe Aqui,2
9383,Como Deus Quiser,1
9384,Pra Que,2
9385,Meu Herói,0
9386,A Ilha - Ao Vivo,1
9387,Vinte E Nove,0
9388,Inevitavelmente,0
9389,Deus Está Contigo,0
9390,Borracho y Loco (Lamento Boliviano) - Ao Vivo,1
9391,Baader-Meinhof Blues,0
9392,Do Alto da Pedra,0
9393,Pensamento (Acústico),0
9394,Vem Cear Comigo,0
9395,Bom É Quando Faz Mal,0
9396,Como Que Ocê Pôde Abandoná Eu?,0
9397,Roots Bloody Roots,0
9398,Maior abandonado (Ao Vivo) - Live,0
9399,Entre a Serpente e a Estrela (Amarillo By Money),0
9400,Galactic Symphony,1
9401,Baila,1
9402,De Mais Ninguém,0
9403,Te Trago pra Perto de Mim,2
9404,Ouro Rosé,1
9405,Deus do Furdunço,0
9406,"Morra Bem, Viva Rápido",0
9407,Saudades Mil,0
9408,Nossa Música,1
9409,Ainda Bem Que Chegou - Acoustic Version,1
9410,A Divina Comédia 2,1
9411,Estás Entre Nós (feat. Monsenhor Jonas Abib),1
9412,Sol Ou Chuva,1
9413,Tudo Pro Alto,1
9414,Cantando pro Santo,1
9415,Longe do Fim,1
9416,Linhas Tortas,1
9417,Ele Não Desiste de Você - Ao Vivo,0
9418,O Coro Vai Come - Ao Vivo,1
9419,A Batalha do Arcanjo,0
9420,O Leão,1
9421,Hoje O Céu Abriu,0
9422,Soldado do Morro,1
9423,Perfeito É Quem Te Criou,2
9424,Deixe-Me Ir / Tem Café - Ao Vivo,1
9425,Despreocupa,0
9426,Novas Auroras,1
9427,Alguém Que Te Faz Sorrir,0
9428,Canção Ao Cordeiro - Ao Vivo,1
9429,Lourinha Bombril,0
9430,Regaço Acolhedor,2
9431,Poderoso Deus,0
9432,De Fé - Ao Vivo,0
9433,Tá na Mão de Deus,0
9434,Olha O Sol,0
9435,Proibida Pra Mim,2
9436,Eu Sou do Mar - Ao Vivo,1
9437,Pai,1
9438,Cocaína,1
9439,Abra os Olhos do Meu Coração - Ao Vivo em Curitiba,0
9440,Ao Monte,2
9441,Despreocupa,0
9442,Gratidão - Ao Vivo,2
9443,O tempo não para,1
9444,Favela Vive 2,1
9445,Tua Presença Cura,0
9446,Nós Vamos Invadir Sua Praia,1
9447,Rompendo em Fé,0
9448,Petróleo Do Futuro,0
9449,Deus do Secreto,0
9450,Nicole,1
9451,Dancing,0
9452,Pai Eu Não Confio em Mim,1
9453,Antes dos Gigantes Chegarem,1
9454,Paraíso Que Me Cerca,0
9455,Rap du Bom Parte II - Mús. Incid.: Odara,1
9456,Obrigado Vida - Acústico,1
9457,Peixes,1
9458,comigo,2
9459,Dentro De Um Instante,1
9460,Uma vida só - Ao vivo,1
9461,vila rica,1
9462,Abram-se os Caminhos,0
9463,Questão de Tempo,1
9464,Alameda Weed,1
9465,Águas Purificadoras - Ao Vivo,0
9466,Filho de Davi,0
9467,Belíssimo Esposo,2
9468,Casa,2
9469,Eis-Me Aqui,2
9470,A Banca (Ratatá É Bicho Solto) - Ao Vivo,1
9471,Não vou duvidar,0
9472,Vários holofotes - Ao vivo,0
9473,Só Posso Dizer (São Paulo),0
9474,De Borest,0
9475,Quinta-Feira,0
9476,A Melhor Hora da Praia,1
9477,Caminho da Luz,1
9478,Pulsos - Ao Vivo,0
9479,Leve Com Você - Ao Vivo,1
9480,"Oh, Quão Lindo esse nome é / Só Tu és Santo / Pra Te adorar - Live 2020",0
9481,Melhor Lugar: Sessão Acústica,2
9482,Santo Espírito (Holy Spirit) (feat. Leonardo Gonçalves) - Ao Vivo,0
9483,Bom Bom Pai,2
9484,Era Deus - Ao Vivo,0
9485,Quando o sol se for,0
9486,Anna Júlia - Ao Vivo,0
9487,Tu És a Fogueira - Ao Vivo,1
9488,Minha História,0
9489,Guarda Tua Fé (Ao Vivo Em Los Angeles),2
9490,Faz Chover - Ao Vivo,1
9491,"Vem, Espirito",0
9492,Ele Não Mudou,0
9493,Meio Psicopata,1
9494,Ele É Exaltado - Acústico Ao Vivo,2
9495,Eu me Rendo,0
9496,A Cidade,0
9497,Não Há Barreiras - Ao Vivo,0
9498,Sobre a Dúvida,0
9499,Minha Tristeza,1
9500,Be Someone,0
9501,She Doesn't Mind,0
9502,Perder o Interesse,1
9503,Deus de Cerâmica,0
9504,De Novo,1
9505,a todo vapor,0
9506,Ouro Rosé II,1
9507,Cura-me,1
9508,Cabelo Rapunzel,1
9509,O último romântico,0
9510,Banho de Piscina,1
9511,Melhor Que Ontem,0
9512,Sonhos Gangsta,1
9513,Sk8 do Matheus,0
9514,Mundo Novo,0
9515,Volta Logo Jesus,0
9516,Hidropônica,0
9517,Auxílio Emergencial do Rap,1
9518,Prioridade,0
9519,"Você E Eu, Eu E Você (Juntinhos)",0
9520,Lembranças (Ao Vivo),1
9521,Quinta-Feira - Ao Vivo,0
9522,Monstro invisível - Ao vivo,1
9523,Tudo a Ver Com Ele - Ao Vivo,0
